,"GARAGE ZONE,Zone Air Temperature [C]","LIVING ZONE,Zone Air Temperature [C]","RES DS RES AC ASYS RET AIR ZONE,Zone Air Temperature [C]","RES DS RES FUR GAS ASYS RET AIR ZONE,Zone Air Temperature [C]","UNFINISHED ATTIC ZONE,Zone Air Temperature [C]","UNFINISHED BASEMENT ZONE,Zone Air Temperature [C]",UNIT 1:ELECTRICITYHEATING [J],UNIT 1:ELECTRICITYCOOLING [J],UNIT 1:ELECTRICITYINTERIORLIGHTING [J],CENTRAL:ELECTRICITYEXTERIORLIGHTING [J],CENTRAL:ELECTRICITYGARAGELIGHTING [J],UNIT 1:ELECTRICITYINTERIOREQUIPMENT [J],UNIT 1:ELECTRICITYFANSHEATING [J],UNIT 1:ELECTRICITYFANSCOOLING [J],UNIT 1:ELECTRICITYWATERSYSTEMS [J],UNIT 1:NATURALGASHEATING [J],UNIT 1:NATURALGASWATERSYSTEMS [J],Electricity:Facility [J],"Environment,Site Outdoor Air Wetbulb Temperature [C]",Electricity:Facility [J],NaturalGas:Facility [J]
2023-11-20 07:00:00,11.308357382630597,20.000000000000004,21.945110038811475,19.977163657755654,5.39826136914657,19.83009969476039,60398.619851614836,0.0,602874.5754524524,133801.2450621511,16634.416857381857,1613375.5043999844,568054.5296345783,0.0,0.0,23616769.14056803,4221799.493227253,2995138.891258163,29.833707086693,2995138.891258163,28339075.18687389
2023-11-20 08:00:00,11.569443465693404,20.0,21.945110038811475,19.952111596004638,6.46988929594238,19.507266074313886,46509.05843923394,0.0,629104.5385623607,139622.69095644198,17358.14971706749,1237637.651349348,437421.93746070797,0.0,0.0,18185741.641167786,19032831.998070415,2507654.026485161,33.66377410228231,2507654.026485161,37766747.48308619
2023-11-20 09:00:00,12.064542290676414,20.00000170282006,21.945110038811475,19.914964401546616,8.31029911652965,19.407709521448872,42901.70203174409,0.0,635417.1417543414,141023.70237915195,17532.326033711524,1225834.0333445026,403494.4213632332,0.0,0.0,16775211.008303352,2320711.5993151898,2466203.326906685,37.476979089781246,2466203.3269066843,19667930.096851233
2023-11-20 10:00:00,12.573385676586447,20.000002160306884,21.945110038811475,19.888004191139732,10.341492768325773,19.176307749023245,33668.45096124109,0.0,617510.7842944177,137049.58733064847,17038.256742164245,1487965.337365404,316654.8527317272,0.0,0.0,13164870.913038049,1942967.3407500798,2609887.2694256026,41.36544177455809,2609887.269425602,22983726.696405016
2023-11-20 11:00:00,12.91099036012367,20.00000095072541,21.945110038811475,19.867091819451435,12.29295946858452,19.133016656924088,32326.066755154396,0.0,592702.0115526327,131543.55868642582,16353.737135084793,971506.8231253426,304029.6068130147,0.0,0.0,12639978.490479711,2196443.620641334,2048461.8040676552,43.984379256034984,2048461.8040676552,15432263.245738434
2023-11-20 12:00:00,13.119233459306079,20.00000026210056,21.945110038811475,19.857340398355742,14.094600557706734,19.087849741847517,29649.395578571053,0.0,574795.654092709,127569.44363792235,15859.667843537516,958619.4087901793,278855.27021499345,0.0,0.0,11593359.786312563,4815627.413682077,1985348.8401579126,46.56199779539446,1985348.8401579126,17088246.093458463
2023-11-20 13:00:00,13.11473834258173,20.0,21.945110038811475,19.84817704642423,15.099730525092788,19.01658191644974,26003.429383983177,0.0,569526.4457827617,126400.00199770443,15714.280708128357,1064478.2366247026,244564.62554764154,0.0,0.0,10167732.145756546,0.0,2046687.0200449214,47.49267147871459,2046687.0200449214,10715905.989604544
2023-11-20 14:00:00,13.105182925255766,20.0,21.945110038811475,19.83322149499378,15.415041245243186,18.872423678147864,20316.377549913675,0.0,577158.9115529846,128093.94210487125,15924.874457543488,1165742.237835009,191077.38424069568,0.0,0.0,7944009.309280636,1968475.342873564,2098313.727741018,48.78717903094965,2098313.7277410175,10591743.545618024
2023-11-20 15:00:00,13.093153026451708,20.000000394692417,21.945110038811467,19.82261995535754,14.440766683527277,18.837074003302778,22308.616202828023,0.0,623574.5722162316,138395.37699696943,17205.567788496744,1176187.5048342647,209814.57051550472,0.0,0.0,8723004.598484026,0.0,2187486.208554296,46.44831204636375,2187486.208554296,9247344.796947328
2023-11-20 16:00:00,12.850665640361518,20.000002198717002,21.945110038811475,19.83894105742174,12.083996486593326,19.133060255120878,33717.627371687064,0.0,749611.2087565672,166367.79378015612,20683.150086507616,1540976.3612719409,317117.3613581434,0.0,0.0,13184099.629447754,0.0,2828473.5026250025,39.701111748113576,2828473.5026250025,14280447.31714375
2023-11-20 17:00:00,12.48828020464562,20.000002818033312,21.945110038811475,19.868647838189407,9.482763579499144,19.283009841247644,35502.157774871244,0.0,986550.5285699108,218953.81628975007,27220.74111482678,1966605.4217223807,333901.03259582794,0.0,0.0,13881877.867756272,1942847.4758717963,3568733.6980675687,34.855977216017195,3568733.6980675682,17612248.74748023
2023-11-20 18:00:00,12.255825558353303,20.000000000478042,21.945110038811475,19.890219765231745,7.612435383096262,19.435848256672706,42433.38931085538,0.0,1243530.8027734396,275987.7036767576,34311.29888468736,2328263.3552217064,399089.8975009349,0.0,0.0,16592093.688040212,2660253.8597970055,4323616.44736838,35.47974482234445,4323616.447368381,20646615.802841906
2023-11-20 19:00:00,12.2089828791755,20.0,21.945110038811475,19.907528996999854,6.864357588560739,19.45596723793106,37256.677562670375,0.0,1330552.1149945443,295301.1071544006,36712.37672393089,2283102.7897651535,350402.45125806495,0.0,0.0,14567921.503899101,9184930.513637323,4333327.517458765,41.16239329408205,4333327.517458765,24467861.37907729
2023-11-20 20:00:00,12.29373439605923,20.0,21.945110038811475,19.899520020149634,6.956254083059528,19.312741016408125,37864.66291678461,0.0,1169928.3085645242,259652.4562375341,32280.470881208726,2346179.305706457,356120.60897763807,0.0,0.0,14805652.925316319,12019558.66283422,4202025.8132841475,44.772647878144994,4202025.8132841475,27242300.38238271
2023-11-20 21:00:00,12.33491115023258,20.0,21.945110038811475,19.90792566412288,7.054970069593877,19.517373648184588,44043.335722525095,0.0,900384.273835364,199830.18322366444,24843.255882151127,2271265.939011343,414231.5903718104,0.0,0.0,17221606.95881527,2296583.9248594143,3854598.578046858,45.178376240360805,3854598.578046858,19816111.45098338
2023-11-20 22:00:00,12.339957027450069,20.0,21.945110038811475,19.92370674792482,7.113991789872904,19.573951883141635,46633.89818978131,0.0,778518.7830638841,172783.50542489224,21480.763157191133,1956402.4266309268,438596.0667032487,0.0,0.0,18234555.862014003,0.0,3414415.443169924,44.891698800798245,3414415.4431699244,18425225.025091566
2023-11-20 23:00:00,12.340124512078681,20.0,21.945110038811475,19.933915402859277,7.147312990126508,19.627670852253342,48855.3339579436,0.0,347014.79457298486,77016.03859145309,9574.77555638108,1671297.8418048315,459488.87275572214,0.0,0.0,19103170.671858642,1942582.3395588212,2613247.657239316,44.68684553054403,2613247.657239316,21176838.06103329
2023-11-21 00:00:00,12.360860958975826,20.0,21.945110038811475,19.942220597840603,7.417814764342801,19.669884683771723,50351.610104178544,0.0,172307.65550116322,38241.750072962146,4754.284698725945,1366489.2565653154,473561.4864104894,0.0,0.0,19688237.15852646,0.0,2105706.0433528344,46.85746852623529,2105706.0433528344,19771654.917372894
2023-11-21 01:00:00,12.450415155919217,20.0,21.945110038811475,19.947432183377245,8.124464306623691,19.686413488778275,50703.762157881516,0.0,103384.59330069821,22945.05004377735,2852.5708192355755,1273347.8910894669,476873.50860102207,0.0,0.0,19825933.910126284,0.0,1930107.3760120817,50.88654686093184,1930107.3760120817,19909351.66897272
2023-11-21 02:00:00,12.574485789859844,20.0,21.945110038811478,19.948155678480543,8.886397527299243,19.67495244879166,49939.50269880064,0.0,68923.06220046557,15296.700029184922,1901.7138794903863,1265565.1593079872,469685.57866796164,0.0,0.0,19527096.96231272,1942170.197600835,1871311.7167838905,54.55768835306394,1871311.7167838905,21516934.45068295
2023-11-21 03:00:00,12.692282465346183,20.0,21.945110038811475,19.93463918802395,9.41393189548668,19.459962526615882,39195.88330655304,0.0,68923.06220046557,15296.700029184922,1901.7138794903863,1231601.744987803,368640.85818544595,0.0,0.0,15326180.127719559,26110839.16207388,1725559.9625889426,55.91246313554303,1725559.9625889428,41484686.58056284
2023-11-21 04:00:00,12.779396158365225,20.0,21.945110038811475,19.920287528162326,9.800556069772234,19.55351076220747,46746.64618548562,0.0,75156.04894462692,16680.041474955426,2073.6934321047966,1141868.6725510813,439656.471888407,0.0,0.0,18278642.024779838,0.0,1722181.574476661,57.640294795123545,1722181.574476661,18362059.783626273
2023-11-21 05:00:00,12.826560911792583,20.0,21.945110038811467,19.92706918787749,10.259951664644687,19.540924334544776,45472.84104393971,0.0,202920.83258271168,45036.00110891805,5598.958482690299,1235179.9900034198,427676.218327901,0.0,0.0,17780565.04832135,0.0,1961884.8415495805,60.6126736724032,1961884.8415495805,17911650.097937178
2023-11-21 06:00:00,12.916882332150712,20.0,21.945110038811475,19.922905416028232,10.862074554610828,19.49921031618452,42817.51042499738,0.0,476402.09923062666,105732.09855373575,13144.808942036809,1466957.0640488847,402702.59162130894,0.0,0.0,16742290.823289264,1942653.2977897383,2507756.17282159,64.40477825718513,2507756.1728215907,18982864.688387696
2023-11-21 07:00:00,13.07790564550408,19.999999999999996,21.945110038811467,19.913542185295103,11.490554276702982,19.424778091654446,39284.14846883621,0.0,602874.5754524524,133801.2450621511,16634.416857381857,1613375.5043999844,369471.00008880516,0.0,0.0,15360693.13424053,4750166.589665803,2775440.8903296115,67.80352558434569,2775440.8903296115,20611366.27698494
2023-11-21 08:00:00,13.277720116017177,20.0,21.945110038811475,19.90384585485552,12.057082799800886,19.382290125946785,38772.63021656993,0.0,629104.5385623607,139622.69095644198,17358.14971706749,1237637.651349348,364660.1242624288,0.0,0.0,15160681.801123343,2824756.55056234,2427155.7850642176,70.16783110235549,2427155.7850642176,18533612.19553368
2023-11-21 09:00:00,13.46594517318973,20.0,21.945110038811467,19.89230400851274,12.664181347129421,19.216945659222482,31804.37611051489,0.0,635417.1417543414,141023.70237915195,17532.326033711524,914431.1153526076,299123.0587083807,0.0,0.0,12435989.59888725,20119946.12363591,2039331.7203387076,72.93162387360074,2039331.7203387076,33127943.211755853
2023-11-21 10:00:00,13.649054417358103,20.0,21.945110038811475,19.882025267619877,13.283076387039076,19.304385178218194,34844.64226255293,0.0,617510.7842944177,137049.58733064847,17038.256742164245,932829.0661098317,327717.03921990254,0.0,0.0,13624779.409233315,2141825.3992015603,2066989.3759595174,76.16681066965043,2066989.3759595174,16267111.36151348
2023-11-21 11:00:00,13.830281291227982,20.0,21.945110038811475,19.879238709310982,13.904828585390987,19.20818937514984,30817.96800623797,0.0,592702.0115526327,131543.55868642582,16353.737135084793,971506.8231253426,289845.8005014983,0.0,0.0,12050289.188276451,2682838.770599112,2032769.8990072224,79.40245282122558,2032769.8990072221,15328969.093492951
2023-11-21 12:00:00,14.005751409340187,20.0,21.945110038811475,19.86590882151491,14.550034726741847,19.098647831928723,26698.911751215775,0.0,574795.654092709,127569.44363792235,15859.667843537516,958619.4087901793,251105.70065760365,0.0,0.0,10439676.215813456,1942953.8506185676,1954648.7867731673,82.63727764765692,1954648.7867731673,13061888.959895846
2023-11-21 13:00:00,14.157094509585717,20.000000000000004,21.945110038811475,19.850466438752754,14.974754021703632,18.97675481291493,23062.71182115081,0.0,569526.4457827617,126400.00199770443,15714.280708128357,1064478.2366247026,216906.9085990279,0.0,0.0,9017867.331632506,0.0,2016088.5855334755,85.05326456409597,2016088.5855334755,9566041.175480504
2023-11-21 14:00:00,14.24026416232524,20.0,21.945110038811475,19.835170105923506,15.006458199653542,18.88635827614908,20877.49729454824,0.0,577158.9115529846,128093.94210487125,15924.874457543488,1165742.237835009,196354.76662774602,0.0,0.0,8163415.57223508,4326140.651371214,2104152.2298727026,85.29744667166388,2104152.2298727026,13168815.117070116
2023-11-21 15:00:00,14.26894218906171,20.0,21.945110038811475,19.825978887962844,14.860877796733599,18.879759284980842,21289.074569462777,0.0,623574.5722162316,138395.37699696943,17205.567788496744,1176187.5048342647,200225.68844490423,0.0,0.0,8324348.47946112,1955929.4749165012,2176877.78485033,83.53597621445876,2176877.78485033,10804618.152840924
2023-11-21 16:00:00,14.288443931241344,20.0,21.945110038811475,19.822697107748176,14.535788050076278,18.898651188233995,21522.657617471414,0.0,749611.2087565672,166367.79378015612,20683.150086507616,1540976.3612719409,202422.55832029434,0.0,0.0,8415682.965804065,4647036.189882265,2701583.729832938,77.87083056835571,2701583.729832938,14159066.843382325
2023-11-21 17:00:00,14.265785382736142,20.0,21.945110038811467,19.816600826566244,14.055740481143872,18.803929493808287,17993.622939357727,0.0,986550.5285699108,218953.81628975007,27220.74111482678,1966605.4217223807,169231.66523258772,0.0,0.0,7035777.307581622,1943133.025355353,3386555.795868814,73.7147643720607,3386555.795868814,10766433.736789137
2023-11-21 18:00:00,14.22124648576279,20.0,21.945110038811475,19.807894862490492,13.519866042713497,18.74060583377506,17968.826375133875,0.0,1243530.8027734396,275987.7036767576,34311.29888468736,2328263.3552217064,168998.45128396872,0.0,0.0,7026081.477872388,2297436.606924663,4069060.4382156925,70.97332287653745,4069060.4382156925,10717786.33980174
2023-11-21 19:00:00,14.144540206642743,20.0,21.945110038811475,19.7979254243739,12.9030999588931,18.673917882600886,15391.339454180052,0.0,1330552.1149945443,295301.1071544006,36712.37672393089,3130723.1693747984,144756.95165833522,0.0,0.0,6018245.310017099,2054214.7365068782,4953437.059360189,66.27811679259764,4953437.059360189,8787469.408064842
2023-11-21 20:00:00,14.042325234580701,20.0,21.945110038811475,19.78861245440208,12.29900007686193,18.585087813601586,15441.111535841272,0.0,1169928.3085645242,259652.4562375341,32280.470881208726,3756783.2886535143,145225.0626268716,0.0,0.0,6037706.942834644,4406397.439742313,5379310.698499493,62.78312427145828,5379310.698499494,10861193.176809127
2023-11-21 21:00:00,13.94252575330371,20.0,21.945110038811475,19.785079441156235,11.724755137471645,18.682766617705184,17196.627953650084,0.0,900384.273835364,199830.18322366444,24843.255882151127,2271265.939011343,161735.8546852683,0.0,0.0,6724140.2763069,9153710.346714968,3575256.1345914407,60.61127563942409,3575256.1345914407,16175771.190330561
2023-11-21 22:00:00,13.852762799166152,20.0,21.945110038811475,19.79198278032415,11.249662706044688,18.75975162533989,22747.358917138507,0.0,778518.7830638841,172783.50542489224,21480.763157191133,1956402.4266309268,213940.9857683787,0.0,0.0,8894559.601254506,0.0,3165873.822962411,59.69411348314161,3165873.8229624117,9085228.76433207
2023-11-21 23:00:00,13.790915895957284,20.0,21.945110038811467,19.80732418943245,10.867238493276348,18.900472328828226,25785.444865626552,0.0,347014.79457298486,77016.03859145309,9574.77555638108,1671297.8418048315,242514.46126662148,0.0,0.0,10082496.919208426,4323307.703677742,2373203.3566578985,58.771575470506086,2373203.356657898,14536889.672501992
2023-11-22 00:00:00,13.763448622606132,20.0,21.945110038811475,19.824623451340685,10.761003347312782,19.00560639123346,28203.547962696564,0.0,172307.65550116322,38241.750072962146,4754.284698725945,1366489.2565653154,265256.9414886641,0.0,0.0,11028011.613780841,0.0,1875253.436289527,59.32100214415057,1875253.4362895272,11111429.372627275
2023-11-22 01:00:00,13.827058803496394,20.0,21.945110038811475,19.835767920433728,11.018210293784096,19.02847069543932,27726.75296447499,0.0,103384.59330069821,22945.05004377735,2852.5708192355755,1273347.8910894669,260772.64103424503,0.0,0.0,10841577.595453262,4734767.660725318,1691029.4992518984,60.95674187279879,1691029.4992518984,15659763.015025014
2023-11-22 02:00:00,13.895707266234332,20.0,21.945110038811467,19.8404642492874,11.089880584000454,19.023494855994795,28334.909994266276,0.0,68923.06220046557,15296.700029184922,1901.7138794903863,1265565.1593079872,266492.4133792223,0.0,0.0,11079376.144643297,3695228.792843618,1646513.9587906166,60.133854505691204,1646513.9587906166,14822272.228256306
2023-11-22 03:00:00,13.844368343289169,20.000000000000004,21.945110038811475,19.83186074902058,10.829658716446836,18.897813857118717,22471.190170923277,0.0,68923.06220046557,15296.700029184922,1901.7138794903863,1231601.744987803,211343.5935164285,0.0,0.0,8786573.46615359,27955385.990537338,1551538.0047842956,56.674177266961976,1551538.0047842958,36789626.74746032
2023-11-22 04:00:00,13.69407652430578,20.0,21.945110038811475,19.837074171290016,10.462463422449664,19.08963299444654,33717.01427406657,0.0,75156.04894462692,16680.041474955426,2073.6934321047966,1141868.6725510813,317111.59511909215,0.0,0.0,13183859.899053263,0.0,1586607.0657959273,54.57108300083019,1586607.065795927,13267277.657899696
2023-11-22 05:00:00,13.58652841931311,20.0,21.945110038811467,19.854437498036443,10.127293121952404,19.125959341252564,30667.297752572736,0.0,202920.83258271168,45036.00110891805,5598.958482690299,1235179.9900034198,288428.7330207181,0.0,0.0,11991374.85205644,14234897.306331035,1807831.8129510307,52.17154188936422,1807831.8129510307,26357357.208003305
2023-11-22 06:00:00,13.485300162833248,20.0,21.945110038811475,19.855916106362248,9.73101547909157,19.13913874588105,35075.90619510992,0.0,476402.09923062666,105732.09855373575,13144.808942036809,1466957.0640488847,329892.09760290623,0.0,0.0,13715207.086540455,2174131.3161787745,2427204.0745733003,48.44466653937354,2427204.0745733003,16187258.970027924
2023-11-22 07:00:00,13.38572918618839,20.0,21.945110038811475,19.862598167264704,9.41338588435181,19.171057757098296,30662.463048301015,0.0,602874.5754524524,133801.2450621511,16634.416857381857,1613375.5043999844,288383.26218599145,0.0,0.0,11989484.409941562,17664020.882022023,2685731.4670062624,46.897353692549856,2685731.4670062624,30154011.84504219
2023-11-22 08:00:00,13.334014040342423,20.0,21.945110038811475,19.8606201553626,9.309508671517941,19.20354975019613,39684.59433192003,0.0,629104.5385623607,139622.69095644198,17358.14971706749,1237637.651349348,373237.2299622202,0.0,0.0,15517273.491953675,1670701.0063061612,2436644.854879359,46.603636708737184,2436644.854879359,17736148.342107836
2023-11-22 09:00:00,13.346265911553973,20.0,21.945110038811475,19.88455264437222,9.606747897081673,19.334030892587954,40065.00737979925,0.0,635417.1417543414,141023.70237915195,17532.326033711524,914431.1153526076,376815.0493811205,0.0,0.0,15666020.717501134,2272825.292740747,2125284.3422807315,47.05332405604194,2125284.3422807315,18510853.499474574
2023-11-22 10:00:00,13.417239335187356,20.0,21.945110038811475,19.888510000158437,10.26067813019026,19.31554716601232,38920.4366729971,0.0,617510.7842944177,137049.58733064847,17038.256742164245,932829.0661098317,366050.25746893196,0.0,0.0,15218476.349533586,1942760.292961476,2109398.3886189912,48.108329970787196,2109398.388618991,17661743.19557367
2023-11-22 11:00:00,13.496046509325884,20.0,21.945110038811475,19.88806857320011,10.883755620972094,19.298372900848435,37798.265900217,0.0,592702.0115526327,131543.55868642582,16353.737135084793,971506.8231253426,355496.13897967926,0.0,0.0,14779690.692805838,0.0,2105400.5353793823,48.20322057958546,2105400.5353793823,15375531.827423226
2023-11-22 12:00:00,13.518784874301856,20.0,21.945110038811475,19.885672412652507,11.086764057228791,19.289623491417455,38676.7749182814,0.0,574795.654092709,127569.44363792235,15859.667843537516,958619.4087901793,363758.59643752075,0.0,0.0,15123200.937220458,2168713.457001825,2079279.54572015,48.63402375290428,2079279.54572015,17971173.28768611
2023-11-22 13:00:00,13.307962323776046,20.0,21.945110038811475,19.89300054875358,10.242572175458868,19.3854318872073,41578.19478722426,0.0,569526.4457827617,126400.00199770443,15714.280708128357,1064478.2366247026,391046.71499012853,0.0,0.0,16257699.761746973,0.0,2208743.8748906497,47.79712426684752,2208743.8748906497,16805873.60559497
2023-11-22 14:00:00,13.094318208479345,20.0,21.945110038811475,19.906881653085467,9.305153593989457,19.500125061227713,47710.27096214528,0.0,577158.9115529846,128093.94210487125,15924.874457543488,1165742.237835009,448719.4508206151,0.0,0.0,18655433.81148644,1942650.254139554,2383349.6877331687,45.30336664281963,2383349.6877331687,21277342.95908982
2023-11-22 15:00:00,12.928054311882804,20.0,21.945110038811475,19.93600398391154,8.658113525792835,19.70404044033604,52654.733139292286,0.0,623574.5722162316,138395.37699696943,17205.567788496744,1176187.5048342647,495222.5686606515,0.0,0.0,20588792.918844078,1942504.3873116577,2503240.323635907,42.91416766313204,2503240.323635907,23055637.504619036
2023-11-22 16:00:00,12.830670089682025,20.0,21.945110038811475,19.95600056494443,8.244634132077415,19.78770582260008,56112.96779586861,0.0,749611.2087565672,166367.79378015612,20683.150086507616,1540976.3612719409,527747.5810869898,0.0,0.0,21941014.70336372,0.0,3061499.0627780305,41.67403792273109,3061499.0627780305,23037362.39105972
2023-11-22 17:00:00,12.738520582864963,20.0,21.945110038811478,19.96670363481863,8.00197582393987,19.788312019012725,54072.509238129824,0.0,986550.5285699108,218953.81628975007,27220.74111482678,1966605.4217223807,508556.8822083934,0.0,0.0,21143164.705840558,0.0,3761959.899143392,41.70777987148685,3761959.8991433918,22930688.109692723
2023-11-22 18:00:00,12.713070703621876,20.0,21.945110038811475,19.965909711819254,8.067158899591623,19.80094816552264,53992.732756651014,0.0,1243530.8027734396,275987.7036767576,34311.29888468736,2328263.3552217064,507806.57712238847,0.0,0.0,21111970.901237734,1942447.488133259,4443892.47043563,43.79416585524699,4443892.47043563,24448686.644375682
2023-11-22 19:00:00,12.745616025711092,20.0,21.945110038811475,19.95974538894426,8.235074374222862,19.691397846387698,49536.634955545655,0.0,1330552.1149945443,295301.1071544006,36712.37672393089,2283102.7897651535,465896.57079059805,0.0,0.0,19369569.613012202,5779872.963610571,4461101.594384173,46.00045045103845,4461101.594384173,25864451.938163634
2023-11-22 20:00:00,12.783024691290322,20.0,21.945110038811475,19.95039501008569,8.494664252196575,19.679921891478354,49056.33360249412,0.0,1169928.3085645242,259652.4562375341,32280.470881208726,2346179.305706457,461379.2927491322,0.0,0.0,19181764.557188276,0.0,4318476.167741351,48.51396494282629,4318476.167741351,19598853.351420447
2023-11-22 21:00:00,12.889550132478734,20.0,21.945110038811475,19.94283739286376,9.096575990893077,19.60839215074107,45809.686516554095,0.0,900384.273835364,199830.18322366444,24843.255882151127,2271265.939011343,430844.2807269357,0.0,0.0,17912276.696407408,1942550.9574366934,3872977.6191960117,53.08305205294036,3872977.619196012,20152748.221152794
2023-11-22 22:00:00,13.090927476717285,20.0,21.945110038811475,19.92901140693628,9.810796952156965,19.477887593679437,40131.553039916595,0.0,778518.7830638841,172783.50542489224,21480.763157191133,1956402.4266309268,377440.9173852246,0.0,0.0,15692041.071876101,0.0,3346757.9487020355,57.57904126703235,3346757.9487020355,15882710.234953664
2023-11-22 23:00:00,13.277516352331096,20.0,21.945110038811475,19.909661812935287,9.906929469614441,19.36932970387984,38822.48579197477,0.0,347014.79457298486,77016.03859145309,9574.77555638108,1671297.8418048315,365129.02049724065,0.0,0.0,15180176.081250919,0.0,2508854.9568148656,55.35927611491222,2508854.9568148656,15311261.130866745
2023-11-23 00:00:00,13.289103844430223,20.0,21.945110038811475,19.900024941211267,9.654523360422976,19.358932228018304,39155.83728950173,0.0,172307.65550116322,38241.750072962146,4754.284698725945,1366489.2565653154,368264.22174183663,0.0,0.0,15310521.532506233,2092054.9189683462,1989213.005869505,51.31427499948176,1989213.005869505,17485994.210321013
2023-11-23 01:00:00,13.258574919046572,20.0,21.945110038811475,19.896474629859828,9.366014815943744,19.349853991986834,39560.580090038966,0.0,103384.59330069821,22945.05004377735,2852.5708192355755,1273347.8910894669,372070.8647039939,0.0,0.0,15468782.057416873,0.0,1814161.5500472109,50.949282133082164,1814161.550047211,15552199.816263309
2023-11-23 02:00:00,13.227413070798292,20.0,21.945110038811467,19.896244015007145,9.110392417414893,19.363079327924336,40448.24421186399,0.0,68923.06220046557,15296.700029184922,1901.7138794903863,1265565.1593079872,380419.4267478883,0.0,0.0,15815872.085152764,1942769.6838061397,1772554.3063768805,51.36294265864764,1772554.3063768805,17806309.059728295
2023-11-23 03:00:00,13.20386909761978,20.0,21.945110038811475,19.899233118854774,8.970676375052207,19.394273605540345,41453.555041832995,0.0,68923.06220046557,15296.700029184922,1901.7138794903863,1231601.744987803,389874.4668143267,0.0,0.0,16208963.74592614,0.0,1749051.2429531035,50.494721458787794,1749051.2429531035,16256631.03669553
2023-11-23 04:00:00,13.199141769558137,20.0,21.945110038811467,19.90243847890254,8.983837177535127,19.40592896754306,41668.706319092365,0.0,75156.04894462692,16680.041474955426,2073.6934321047966,1141868.6725510813,391897.9842043617,0.0,0.0,16293091.132575309,0.0,1669345.1469262224,51.48250788576895,1669345.1469262224,16376508.891421746
2023-11-23 05:00:00,13.226109127043138,20.0,21.945110038811475,19.90197388304291,9.044170303308592,19.381531111528414,40969.71205270245,0.0,202920.83258271168,45036.00110891805,5598.958482690299,1235179.9900034198,385323.8793624481,0.0,0.0,16019773.857106637,1942757.0862940648,1915029.3735928903,51.68006015805489,1915029.3735928903,18093615.993016526
2023-11-23 06:00:00,13.224199297264496,20.0,21.945110038811475,19.89811219071367,9.098131721883272,19.34839445190923,39323.170103319746,0.0,476402.09923062666,105732.09855373575,13144.808942036809,1466957.0640488847,369838.0021209141,0.0,0.0,15375951.180456642,0.0,2471397.2429995183,51.3570001824172,2471397.242999518,15673871.747765336
2023-11-23 07:00:00,13.215364793068582,20.0,21.945110038811467,19.883744954591776,9.288629129616778,19.19182691760648,33417.42996824309,0.0,602874.5754524524,133801.2450621511,16634.416857381857,1613375.5043999844,314293.9773929164,0.0,0.0,13066717.927826889,16875386.822973467,2714397.1491331295,52.89004933626503,2714397.1491331295,30442611.30387896
2023-11-23 08:00:00,13.417773086279622,20.000000015630306,21.945110038811475,19.869087781740742,10.188932244245805,19.156106441713188,29301.888074608974,0.0,629104.5385623607,139622.69095644198,17358.14971706749,1237637.651349348,275586.93043847807,0.0,0.0,11457479.123544935,5249098.597531594,2328611.8490983057,55.64898446015057,2328611.8490983057,17254751.564924527
2023-11-23 09:00:00,13.954599622054394,20.000000000006413,21.945110038811475,19.847699300031,11.644100029097517,18.876891494880738,23199.23792946801,0.0,635417.1417543414,141023.70237915195,17532.326033711524,914431.1153526076,218190.94910249463,0.0,0.0,9071251.094203716,2550825.5996665894,1949794.4725517747,50.80186177297983,1949794.4725517747,12194084.183102999
2023-11-23 10:00:00,14.11844543077053,20.0,21.945110038811467,19.831789789943738,12.646704374013884,18.920843703354844,27020.59608883585,0.0,617510.7842944177,137049.58733064847,17038.256742164245,932829.0661098317,254131.17119892582,0.0,0.0,10565459.631997041,0.0,1985579.4617648236,44.293841978931205,1985579.4617648236,11065966.185075646
2023-11-23 11:00:00,13.85201790286719,20.0,21.945110038811475,19.8355572420902,12.499395620397772,19.030435628204952,28068.51875746,0.0,592702.0115526327,131543.55868642582,16353.737135084793,971506.8231253426,263986.97949522734,0.0,0.0,10975213.16283708,1943013.3382928541,2004161.6287521736,44.8630873653128,2004161.6287521734,13514067.635747323
2023-11-23 12:00:00,13.866786394806553,19.999999846497108,21.945110038811478,19.833707562684218,13.779573456108963,18.93705805708601,22562.33523385089,0.0,574795.654092709,127569.44363792235,15859.667843537516,958619.4087901793,212200.82114807077,0.0,0.0,8822212.557158522,0.0,1911607.3307462698,46.79898089949486,1911607.3307462696,9501471.450622344
2023-11-23 13:00:00,14.070330758813249,19.999999492224635,21.945110038811475,19.81973823214687,16.536251835631614,18.78250226025704,18691.507217671257,0.0,569526.4457827617,126400.00199770443,15714.280708128357,1064478.2366247026,175795.3305353829,0.0,0.0,7308660.561011162,2275349.6123455837,1970605.802866351,46.020778939454175,1970605.802866351,10132184.017204743
2023-11-23 14:00:00,13.995518015752365,19.999999838007295,21.945110038811475,19.81021850189235,16.76392683488962,18.761003747982553,20027.421328669756,0.0,577158.9115529846,128093.94210487125,15924.874457543488,1165742.237835009,188359.72461954935,0.0,0.0,7831023.079038718,0.0,2095307.1118986274,42.60866043559866,2095307.1118986271,8510281.97250254
